id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
18184983,Blue Oasis-Exclucive apartment Oslo City,58865973,Kevin,,Gamle Oslo,59.90167,10.75137,Entire home/apt,3500,2,17,2022-09-18,0.34,17,157,10,
18193590,Welcome to a Central Modern Loft,104652750,Kjersti,,Gamle Oslo,59.90785,10.77465,Entire home/apt,800,2,44,2021-03-13,0.67,2,0,0,
18249428,Large family friendly appartment at Grünerløkka,6977600,Beate,,Grünerløkka,59.92529,10.76029,Entire home/apt,3250,3,21,2022-07-10,0.32,2,26,10,
18263176,"Great view, quiet central area, near Grünerløkka",46960294,Halvard,,Gamle Oslo,59.91229,10.76903,Entire home/apt,1643,3,13,2022-09-18,0.20,1,24,6,
18264570,Apartment at Kjelsås/Frysja,44195044,Laura,,Nordre Aker,59.96644,10.77238,Entire home/apt,600,3,0,,,1,0,0,
18265673,Close down!,37683389,Koy&Svein,,Nordstrand,59.87596,10.79945,Private room,10000,5,91,2020-02-23,1.40,5,89,0,
18266619,Sunfilled and spacious room at St. Hanshaugen,2793832,Marianne,,St. Hanshaugen,59.9239,10.74577,Private room,800,2,19,2018-08-26,0.30,1,0,0,
18281328,Beste beliggenhet / Best location!,43833480,Bård,,Grünerløkka,59.9223,10.76336,Entire home/apt,2600,2,17,2022-09-10,0.32,1,161,6,
18343249,Spend Christmas at Grünerløkka with Iris the Tiger,2361091,Silje,,Grünerløkka,59.9258,10.76391,Entire home/apt,950,4,5,2020-01-05,0.08,1,0,0,
18350065,Entire apartment close to nature and downtown,6881487,Caroline,,Vestre Aker,59.94733,10.66161,Entire home/apt,1100,3,2,2021-11-29,0.03,1,0,1,
18358541,Room with private bathroom,6977600,Beate,,Grünerløkka,59.92416,10.75829,Private room,678,2,55,2022-08-19,0.85,2,0,4,
18372292,Modern & family friendly 3 bedroom apartment,9993415,Hillevi,,St. Hanshaugen,59.93469,10.74207,Entire home/apt,800,30,3,2020-08-10,0.06,1,0,0,
18383580,Centrally located studio apartment,114471618,Siv,,Frogner,59.92769,10.71093,Entire home/apt,950,2,14,2022-09-04,0.21,1,161,2,
18445673,"Sail yacht ""Lille My II""",44955497,Trond,,Frogner,59.90875,10.72487,Private room,1949,1,2,2019-06-05,0.03,1,55,0,
18486128,Ett roms på St. Hanshaugen,23299872,Espen And Cathrine,,St. Hanshaugen,59.93289,10.73939,Entire home/apt,999,3,81,2022-08-29,1.24,2,27,12,
18497535,Charming apartment in the center of Oslo,127183370,John,,Grünerløkka,59.92663,10.75058,Entire home/apt,1900,5,5,2021-10-24,0.08,1,98,1,
18498181,Your dream apartment (71sqm) in the heart of Oslo,21059638,Henrik,,Gamle Oslo,59.91809,10.76364,Entire home/apt,3000,2,29,2022-07-07,0.45,1,47,2,
18512929,"Oslo apartment , 20 min to Central station, Zen",25408899,Thomas,,Marka,59.8343,10.85025,Entire home/apt,484,1,340,2022-09-13,5.19,1,159,48,
18533878,Nice and modern 2 bedroom apartment,128672084,Anne,,Nordre Aker,59.96363,10.79075,Entire home/apt,680,2,14,2019-08-25,0.22,1,1,0,
18596482,"Abildsø, Oslo",73680557,Beate,,Østensjø,59.87729,10.82761,Entire home/apt,650,5,1,2022-06-13,0.29,1,328,1,
18602788,Family friendly house with big garden,129192797,Kenneth,,Nordre Aker,59.95081,10.7592,Entire home/apt,1800,3,10,2022-08-05,0.16,1,22,3,
18613277,Oslo City Center - Beachfront Luxury Studio,68988599,Eivind Og Hilde,,Gamle Oslo,59.902,10.75257,Entire home/apt,3000,1,69,2020-02-13,1.10,2,23,0,
18639440,Eden-Exclucive Apartment- Oslo City near the beach,58865973,Kevin,,Gamle Oslo,59.90068,10.7524,Entire home/apt,7000,2,25,2022-08-20,0.39,17,344,3,
18640341,Light & bright bedroom in cosy apartment in Bjerke,129518832,Nina,,Bjerke,59.93979,10.82343,Private room,469,31,4,2022-04-19,0.06,1,82,1,
18645585,Oslo City View-Exclucive apartment Oslo City beach,58865973,Kevin,,Gamle Oslo,59.90123,10.75205,Entire home/apt,5143,2,35,2022-09-06,0.54,17,224,20,
18646253,En fin leilighet på Sofieberg midt i Oslo,70955619,Hui Ying,,Grünerløkka,59.92529,10.77369,Private room,390,1,0,,,1,0,0,
18652904,"Central, calm, perfect apt for family with kids",124197550,Ranveig,,Grünerløkka,59.92142,10.78335,Entire home/apt,650,2,6,2018-05-21,0.09,1,0,0,
18661013,"All yours, great place in the best part of Oslo",84733933,Per,,Grünerløkka,59.92839,10.75515,Entire home/apt,2150,3,100,2022-09-18,1.54,1,5,19,
18686798,Flat on Falsens gate,121685203,Mary,,Grünerløkka,59.9282,10.76219,Private room,1160,6,0,,,1,0,0,
18716612,10th roof view of Oslo - attic,3564888,Kari,,Gamle Oslo,59.91154,10.76209,Shared room,1500,1,1,2017-06-02,0.02,4,0,0,
18732967,Big and sunny apartment with balcony,22625244,Mats,,St. Hanshaugen,59.93157,10.73331,Entire home/apt,2200,6,6,2022-08-04,0.09,1,314,2,
18745423,Room in historical building on quiet street,4423951,Torbjørg,,Gamle Oslo,59.9113,10.77121,Private room,800,2,13,2021-08-26,0.20,2,0,0,
18752741,Studio apartment with river side view,5316302,Martin,,Grünerløkka,59.91521,10.75886,Entire home/apt,2540,5,125,2021-12-29,1.93,1,78,6,
18766488,Charming top floor apartment in Grünerløkka,13294116,Vegard,,Grünerløkka,59.92318,10.7744,Entire home/apt,1500,5,6,2022-08-24,0.50,1,30,6,
18831944,Cosy apartment in central Oslo,48077409,Audun,,Gamle Oslo,59.90832,10.7795,Entire home/apt,420,7,1,2017-07-17,0.02,1,0,0,
18843840,Sentralt og privat leilighet,131248495,Hassan,,Grünerløkka,59.92258,10.77054,Entire home/apt,320,61,1,2020-08-13,0.04,1,363,0,
18848141,Cozy and spacious room in Grunerløkka-apartment.,69560186,Cecilie,,Grünerløkka,59.92916,10.76448,Private room,700,2,16,2022-09-11,1.67,1,342,16,
18850480,Close down!,37683389,Koy&Svein,,Nordstrand,59.87407,10.80078,Private room,10000,4,105,2020-03-06,1.62,5,98,0,
18853784,Light and modern flat in the centre of Oslo,110030515,Ragnhild,,Grünerløkka,59.92032,10.75143,Entire home/apt,550,3,37,2021-08-02,0.58,1,0,0,
18853899,Oslo center,10732816,Adrian,,Gamle Oslo,59.90518,10.77095,Entire home/apt,1850,2,71,2022-09-18,1.11,1,0,10,
18872247,4-room appartm. with garden - very child friendly,71170118,Henrik,,Bjerke,59.94501,10.80743,Entire home/apt,849,5,3,2019-03-22,0.05,1,0,0,
18886355,"Big, luxury apartment near city center. 3 bedrooms",28278406,Renate,,St. Hanshaugen,59.92286,10.74085,Entire home/apt,3143,2,71,2019-08-18,1.10,1,0,0,
18936750,Large light room in Peaceful central area. WIFI,132013642,Emma,,St. Hanshaugen,59.93433,10.73068,Private room,605,1,170,2022-08-21,2.66,1,164,10,
18945080,Nyoppusset stort rekkehus på idylliske Korsvoll,58606774,Marcus,,Nordre Aker,59.96526,10.76779,Entire home/apt,2571,3,3,2019-07-25,0.05,1,233,0,
18960979,Charming studio apartment close to the city center,33210658,Lina,,Gamle Oslo,59.90669,10.76722,Entire home/apt,884,5,44,2022-09-10,0.68,1,106,15,
18968755,Nær stranda/sentrum - Leilighet i Oslo/Nordstrand,17699837,Gezim,,Nordstrand,59.84456,10.78707,Entire home/apt,1950,7,1,2017-07-15,0.02,1,0,0,
18970157,"Lovely house-pool, close to city/nature for family",41599440,Kristin,,Vestre Aker,59.95243,10.69774,Entire home/apt,2000,5,1,2018-01-15,0.02,1,80,0,
18992755,Modern Spacious Home with magnificent fjord views,34886796,Martin,,Vestre Aker,59.96233,10.67026,Entire home/apt,2500,7,9,2020-02-15,0.14,1,0,0,
18993486,Central appartement in Oslo,124093965,Fredrik,,St. Hanshaugen,59.9255,10.74945,Entire home/apt,1086,2,4,2022-08-13,1.02,1,2,4,
19014841,Beautiful spacious apartment in the heart of Oslo,22517672,Karin,,Frogner,59.92467,10.72338,Entire home/apt,4000,3,16,2019-11-07,0.26,1,0,0,
19015498,Centrally located flat,34291514,Marianne,,Sagene,59.93113,10.76151,Entire home/apt,550,2,8,2018-08-19,0.13,1,0,0,
19048373,Lovely apt. right by the Oslofjord - great view!,88824290,Paal,,Frogner,59.90929,10.7243,Entire home/apt,2000,3,22,2021-08-22,0.35,1,0,0,
19052161,Stroll to the Center of Oslo from a Relaxing Nordic Oasis,23263301,Eirik,,Grünerløkka,59.92762,10.75414,Entire home/apt,2000,2,47,2022-07-23,0.77,1,2,7,
19074811,Central of Oslo,30791038,Joakim,,Gamle Oslo,59.9137,10.7798,Entire home/apt,900,7,1,2021-07-19,0.07,1,57,0,
19090651,"Koselig leilighet, gratis p-plass og hage",60710988,Lillian,,Nordre Aker,59.95639,10.76212,Entire home/apt,751,2,9,2022-09-10,3.00,1,264,9,
19094659,Attractive apartment in the heart of Oslo,5983111,Preben & Emelie,,Frogner,59.93096,10.70945,Entire home/apt,1000,20,13,2020-07-19,0.20,1,0,0,
19116169,2- roms på Majorstuen,80512017,Mia Finjarn,,Frogner,59.92942322194414,10.712771019909646,Entire home/apt,2000,1,0,,,1,352,0,
19119253,Pir 2-Exclusive Apartment,58865973,Kevin,,Gamle Oslo,59.9019,10.75261,Entire home/apt,13571,2,5,2022-08-25,0.08,17,224,2,
19119797,Spacious apartment with balcony – Oslo city center,17335581,Håkon,,Gamle Oslo,59.91694244761415,10.763174660955558,Entire home/apt,1857,2,2,2022-08-06,0.97,1,0,2,
19129160,Cosy 1-bedroom apartment in the heart of Oslo,96815181,Thomas,,Frogner,59.90784,10.72235,Entire home/apt,3643,3,35,2022-08-08,0.57,1,93,16,
19138444,Stor murvilla nære sentrum og Marka,73596978,Jan Fredrik,,Nordre Aker,59.9533,10.73497,Entire home/apt,1950,7,7,2022-07-21,0.13,1,0,1,
19150891,Bo i nærheten av Akerselva!,44271885,Maria,,Sagene,59.94312,10.76718,Shared room,600,3,2,2018-05-04,0.03,1,0,0,
19170471,Spacious Flat - Central location with Balcony,134038928,Klaus,,Grünerløkka,59.91979,10.75184,Entire home/apt,651,5,128,2022-09-04,2.00,2,0,25,
19205438,Svært sentral leilighet i Oslo,97222434,Holger,,St. Hanshaugen,59.91784,10.7522,Entire home/apt,500,4,33,2022-08-23,0.52,1,5,3,
19209312,Studio apartment on the west side of Oslo.,33638992,August,,Ullern,59.93168,10.68348,Entire home/apt,1500,2,18,2022-09-01,0.28,3,364,1,
19209919,Charming  bright Apt.in quiet area of Grunerløkka,84739248,Carlos Fernando,,Grünerløkka,59.92077,10.75848,Entire home/apt,2700,2,46,2022-09-07,0.72,5,0,5,
19218801,68sqm apartment with 25sqm terrace in Ensjø/Tøyen,58045177,Magnus,,Gamle Oslo,59.9184,10.78835,Entire home/apt,1200,2,3,2022-08-03,1.43,1,24,3,
19223701,Bo i Oslo's grønne hage,134561982,Hans Fredrik,,Gamle Oslo,59.91214123043009,10.792896343074643,Entire home/apt,1087,2,6,2022-09-22,6,1,62,6,
19223914,Classic and bright apartment - great location,40462098,Terje,,St. Hanshaugen,59.9242,10.74086,Entire home/apt,2100,4,29,2022-07-29,0.47,1,0,3,
19231819,Room in modern apartment with Oslos best view.,78267036,Rafael,,Sagene,59.93312,10.7581,Private room,700,2,20,2022-09-10,0.39,1,272,11,
19239977,Loftsleilighet på Torshov,134653538,Mette,,Sagene,59.933075,10.76205,Entire home/apt,820,1,60,2022-09-19,4.19,1,113,51,
19262338,Spacious apartment with parking and balcony.,57153421,Gunnhild,,Grünerløkka,59.92141,10.79297,Entire home/apt,800,3,10,2022-08-04,0.20,1,49,5,
19265331,"Huge beautiful artist flat, central",61376754,Iben,,St. Hanshaugen,59.93448,10.72794,Entire home/apt,1788,3,58,2022-09-18,0.95,1,1,12,
19278988,Classy and clean apartment på Bislett,84842213,Karoline,,St. Hanshaugen,59.92856,10.73269,Entire home/apt,600,3,3,2018-07-01,0.05,1,0,0,
19298973,House in Oslo.,20521996,Tonje Fossum,,St. Hanshaugen,59.94059,10.74509,Entire home/apt,3214,4,7,2022-08-10,0.11,1,102,1,
19321915,"Central, Grünerløkka: Charming&quiet bedroom",126477826,Sara,,Grünerløkka,59.92631,10.76148,Private room,420,3,124,2022-07-09,1.95,1,311,22,
19356319,Comfortable bed and private room,51149427,Gard,,Gamle Oslo,59.90179,10.78814,Private room,770,1,22,2022-09-19,0.42,1,139,18,
19362385,Egen lägenhet i oslo,135232490,Anne Jessica,,Grünerløkka,59.92409,10.75571,Entire home/apt,682,1,5,2017-07-28,0.08,1,0,0,
19371924,Minimalist design apartment,124087493,Trond,,Sagene,59.93627,10.76444,Entire home/apt,2200,6,1,2022-06-05,0.27,1,87,1,
19396178,Lys og moderne villa med hage til leie sentralt i,135977615,Stein Are,,Bjerke,59.94647,10.81223,Entire home/apt,700,27,2,2018-07-22,0.04,1,0,0,
19396566,Moderne leilighet på Frysja med egen parkering!,135979906,Andreas,,Nordre Aker,59.96689932713401,10.772248071455019,Entire home/apt,2800,2,1,2022-07-31,0.54,1,266,1,
19404085,"Lys familieleilighet, to plan m. hage og balkong",136028101,Anniken & Fredik,,Nordre Aker,59.94732,10.7824,Entire home/apt,1200,5,10,2022-07-28,0.19,1,4,2,
19407643,Familyhome in lush garden close to city and sea,19385433,Merete,,Nordstrand,59.85412,10.80959,Entire home/apt,2500,5,1,2017-08-02,0.02,1,0,0,
19423058,Large 80m2 apartment in extremely central location,136178351,Martin,,Frogner,59.91259,10.71787,Entire home/apt,2893,2,25,2022-07-08,0.40,1,0,1,
19429216,Cozy apartment located in old town Oslo,136211601,Celin,,Gamle Oslo,59.90538,10.7878,Entire home/apt,671,4,8,2022-09-11,0.24,1,29,7,
19443617,Sentral & Moderne leilighet. (up to 2-3 persons),27137229,Edvard,,St. Hanshaugen,59.92762,10.74587,Private room,350,1,6,2018-06-16,0.10,1,148,0,
19446724,Charming and central flat in vibrant neighborhood,8862753,Jørgen,,Gamle Oslo,59.915493,10.765378,Entire home/apt,1350,3,2,2022-07-22,0.50,1,5,2,
19515813,Nice rooms in  house in Oslo quiet family area,104642348,Barbara,,Søndre Nordstrand,59.83316,10.78561,Shared room,650,3,41,2022-07-29,0.67,1,175,2,
19516310,Midt mellom sentrum og marka!,14808971,Mikki,,Grünerløkka,59.93303,10.78315,Entire home/apt,1600,3,17,2022-06-29,0.27,1,83,6,
19529021,Nydelig leilighet på Bislett,137151302,Karine,,St. Hanshaugen,59.92713399999999,10.7342312,Entire home/apt,1400,3,1,2022-09-09,1,1,3,1,
19539597,"Abildsø, Oslo",80047056,Shahin,,Østensjø,59.88085,10.82274,Entire home/apt,2000,2,5,2019-07-21,0.08,1,0,0,
19544520,Romslig 3 roms //Quiet but central//,96203201,Kristina,,St. Hanshaugen,59.93134,10.73355,Entire home/apt,900,6,3,2017-09-22,0.05,2,0,0,
19545403,Nice and bright apt in beautiful Grünerløkka,1405824,Odin Hørthe,,Grünerløkka,59.9239,10.76499,Entire home/apt,880,18,4,2020-08-31,0.07,1,0,0,
19546957,Charming central 5 bed apartment,56593081,Daniel,,Gamle Oslo,59.90373,10.77117,Entire home/apt,1100,3,11,2018-06-04,0.17,1,0,0,
19550339,A quiet spot to rest,137342906,Britt,,Grünerløkka,59.93369,10.78877,Entire home/apt,1290,2,29,2022-06-26,0.46,1,126,2,
19558256,Beautiful villa extremely central in Oslo,17161475,Magnus,,Ullern,59.93509,10.6951,Entire home/apt,2500,5,9,2022-07-30,0.16,1,235,2,
19563746,Central 38 squared meters apartment at Majorstuen,68395585,Kjartan Berge,,Frogner,59.92735,10.72578,Entire home/apt,950,5,5,2019-10-20,0.13,1,0,0,
19570204,"Charming & Central apartment, Torshov",104592215,Caroline,,Sagene,59.93717,10.76708,Entire home/apt,1379,3,48,2022-09-12,0.76,1,22,16,
19589453,Nice apartment with central location in Oslo,2898485,Anders,,Sagene,59.94331,10.77815,Entire home/apt,699,2,19,2021-08-15,0.31,1,0,0,
19597684,Botanical Garden,34131657,Muharrem,,Grünerløkka,59.92397,10.77512,Private room,450,2,98,2022-08-28,1.54,1,3,4,
19604856,Newer spacious 1 bedroom with central location.,27895227,Liv,,Sagene,59.93882,10.77882,Entire home/apt,907,6,26,2019-09-03,0.45,1,52,0,
19627687,"Colourful room in artsy flat, @Tøyen central Oslo",66943025,Elisabeth,,Grünerløkka,59.916725973718876,10.771616647466121,Private room,560,2,47,2022-08-28,0.74,3,126,20,
19629366,Penthouse with an amazing view,7320157,Thomas,,Grünerløkka,59.92897,10.78819,Entire home/apt,4500,5,0,,,1,89,0,
19632054,"Oslo central, perfect area, location to everything",19092721,Joanna,,Grünerløkka,59.9187,10.75273,Private room,900,1,24,2022-06-26,0.38,2,83,1,
19635560,"Central apartment in Nydalen, Oslo",138169509,Amy,,Sagene,59.94693,10.76971,Entire home/apt,850,5,23,2021-06-19,0.39,1,0,0,
19645896,"Sentralt, Torshov",11714992,Carina,,Sagene,59.93443,10.76168,Private room,900,2,0,,,1,0,0,
19658779,PRIVATE FLAT CENTRAL/ROMANTIC/NEXT TO THE CASTLE,128967740,Marcus Arentz,,Frogner,59.9243,10.72767,Entire home/apt,975,5,49,2022-09-20,0.78,2,169,11,
19663350,"Very central, cosy room, by the Botanical garden",66943025,Elisabeth,,Gamle Oslo,59.91513,10.7714,Private room,450,2,49,2022-08-07,0.77,3,0,2,
19668848,Charming studio central in Oslo,4664639,Maria,,St. Hanshaugen,59.93528,10.72857,Entire home/apt,800,2,21,2018-09-16,0.33,1,0,0,
19670319,Cosy and central apartment at St. Hanshaugen,3698997,Oda,,St. Hanshaugen,59.92772,10.74473,Entire home/apt,1300,2,19,2022-09-11,0.30,2,10,5,
19670651,Villa Birch,138511801,Arne,,Nordstrand,59.87477,10.80432,Entire home/apt,500,2,68,2020-08-18,1.08,1,235,0,
19726055,Bright newly renovated apartment with a great view,5324625,Cathrine,,Gamle Oslo,59.9005,10.78593,Entire home/apt,1400,3,9,2022-09-01,0.14,1,0,6,
19728137,SUPER CENTRAL OSLO GRÜNERLØKKA 2-BEDROOM APARTMENT,39974840,Fredrik,,Grünerløkka,59.92734,10.76545,Entire home/apt,1210,2,168,2020-02-23,2.65,1,88,0,
19748097,"Charming old house, family friendly",14548070,Michael,,Grorud,59.95865,10.88318,Entire home/apt,1350,3,15,2022-07-28,0.24,1,74,4,
19760274,Charming and central apartment at Majorstuen,62555439,Snorre,,Frogner,59.92905,10.71258,Entire home/apt,1436,3,6,2021-07-30,0.10,2,78,0,
19778402,Spacious 1 bd apt - central location,67351271,Ole-Christian,,Grünerløkka,59.92059,10.75656,Entire home/apt,1700,2,14,2022-06-27,0.23,1,0,9,
19779564,Cosy apartment with balcony close to Grünerløkka,37646504,Sigrid,,Grünerløkka,59.92493,10.77926,Entire home/apt,450,5,29,2022-08-03,0.50,1,11,3,
19798881,COZY studio apartment located on Kiellands Plass,53678324,Bjørn,,Grünerløkka,59.92776,10.7512,Entire home/apt,1190,3,102,2022-08-30,1.64,2,288,25,
19841817,"Charming, little house with panoramic view.",127065024,Nora,,Gamle Oslo,59.90129,10.77734,Entire home/apt,1400,2,61,2022-09-05,0.99,2,138,18,
19853894,Modern room in apt. close to everthing needed!,36404454,Ravna,,Frogner,59.92693,10.72332,Private room,1199,3,10,2018-08-31,0.16,1,88,0,
19872654,Oslo rom til leie,50781345,S-Nik,,Sagene,59.94505,10.7724,Private room,815,1,5,2017-12-15,0.08,1,0,0,
19881353,Central & Quiet in the Park,24732134,Guri,,Grünerløkka,59.92459,10.77714,Entire home/apt,839,14,4,2019-01-20,0.08,1,0,0,
19908364,"Panoramaview over Oslo, fam.friendly, free parking",25354336,Anne Marthe,,Nordre Aker,59.95034,10.79637,Entire home/apt,1199,7,5,2021-08-15,0.35,1,0,0,
19910827,Quiet apartment. Balcony. Close to the city centre,39667607,Edel,,Gamle Oslo,59.90903,10.7755,Entire home/apt,957,4,31,2020-09-19,0.51,1,30,0,
19958560,"Nice studio apartment in Oslo, Frogner",141488507,Sara,,Frogner,59.91222,10.72278,Entire home/apt,400,3,16,2018-11-10,0.25,1,257,0,
19985238,Classical flat Bogstadveien / Bislett,40147510,Andreas,,St. Hanshaugen,59.93127,10.72604,Entire home/apt,730,2,34,2020-11-21,0.54,1,0,0,
19992909,40 kvm på fineste Frogner,94977454,Emilie,,Frogner,59.91614,10.71112,Entire home/apt,786,3,12,2019-11-17,0.24,2,0,0,
20028190,Your home away from home in Oslo's coolest area,21685036,André,,Grünerløkka,59.92499,10.76945,Private room,693,2,61,2022-08-21,1.01,3,124,10,
20050276,Newly renovated apt in the heart of Grünerløkka,42899919,Anita,,Grünerløkka,59.92081,10.76075,Entire home/apt,1350,1,19,2022-01-02,0.47,1,0,6,
20053222,"Modern apartment, right outside Oslo City center",6527228,Dag Hendrik,,Ullern,59.9272,10.67523,Entire home/apt,1350,5,9,2022-08-05,0.18,1,0,4,
20065640,"To soverom,stor uteplass (firemannsbolig)",106283810,Anne,,Vestre Aker,59.94428,10.6487,Entire home/apt,900,3,14,2021-05-24,0.22,1,0,0,
20129745,Nice and quiet location at Sagene,143117235,Ragnhild,,Sagene,59.93545,10.75367,Private room,750,3,43,2022-05-29,0.69,2,0,1,
20142686,Spacious apartment in central Oslo,8507446,Henrik Hoff,,St. Hanshaugen,59.92129,10.73907,Entire home/apt,2000,2,20,2022-08-06,0.32,1,44,5,
20148282,"Cosy room for 2, close to city centre and nature",16965720,Snezana Popovic,,Østensjø,59.88127,10.84377,Private room,699,1,49,2022-09-17,0.79,4,349,15,
20149412,"Nice and quiet location at Sagene, 2 balconies",143117235,Ragnhild,,Sagene,59.93749,10.75316,Entire home/apt,1350,2,17,2022-04-16,0.27,2,0,2,
20170546,"Cozy, central and modern 3-room apartment",52806676,Solveig,,St. Hanshaugen,59.92537,10.73579,Entire home/apt,1750,3,8,2022-08-01,0.13,1,81,3,
20181191,Beautiful family villa in the heart of Oslo.,143196654,Kaja,,Vestre Aker,59.941,10.64352,Entire home/apt,2250,4,11,2022-08-05,0.20,1,43,5,
20205269,"Exclusive 2bedroom in Tjuvholmen, sea view&terrace",10938155,Stig,,Frogner,59.90738,10.72318,Entire home/apt,3750,3,91,2022-01-01,1.46,1,0,1,
20208247,Bright & fresh 2 bedroom apartment in central Oslo,427612,Mona Elisabeth,,Gamle Oslo,59.90865,10.77441,Entire home/apt,1210,2,55,2020-09-24,0.88,1,0,0,
20253395,Casa LM,41095396,Lena Margrethe Hoen,,St. Hanshaugen,59.92016,10.74183,Entire home/apt,837,2,54,2022-09-04,0.87,1,54,18,
20256668,Bo i en hage i sentrum av Oslo,9559382,Kathrine,,Sagene,59.94547,10.75081,Entire home/apt,1450,1,3,2022-05-29,0.06,1,0,1,
20280071,Leilighet nær Oslo,79225308,Wenche,,Grorud,59.99899,10.93042,Entire home/apt,1800,7,16,2022-06-12,0.95,1,62,8,
20288182,Comfortable flat with extremely central location,144713645,Mari Atlanta,,Sentrum,59.91038,10.74458,Entire home/apt,704,2,302,2022-09-21,4.91,1,288,70,
20288693,Charming apartment in Grünerløkka,10972556,Susanne,,Grünerløkka,59.92691,10.75803,Entire home/apt,1250,2,11,2022-09-20,0.21,1,65,7,
20294225,"Beautifully decorated apartment in Frogner, Oslo.",32014229,Morten,,Frogner,59.9175,10.70765,Entire home/apt,2000,3,5,2022-09-18,0.08,1,365,3,
20311874,Nice and spacious home with free parking,26336656,Karen,,Østensjø,59.89462,10.84102,Entire home/apt,1193,2,13,2022-07-30,0.23,1,0,4,
20313450,"Modern and large 2 bedroom apr, great location!",8623782,Caroline,,St. Hanshaugen,59.9313,10.73336,Entire home/apt,1000,3,23,2021-02-21,0.37,1,2,0,
20324457,Room for 1 (2) close to city centre and nature,16965720,Snezana Popovic,,Østensjø,59.88093,10.84542,Private room,599,1,65,2022-08-12,1.05,4,86,3,
20355997,Sportsleilighet ved Marka,145184052,Hanne,,Nordre Aker,59.9494,10.80096,Entire home/apt,600,21,24,2018-12-30,0.40,1,0,0,
20356913,"Waterfront apartment, 12 minutes to Oslo central",6523464,Anne,,Søndre Nordstrand,59.8419,10.77672,Entire home/apt,901,2,24,2022-09-02,0.39,1,354,5,
20419285,Big room for 2 (3) close to city centre and nature,16965720,Snezana Popovic,,Østensjø,59.88355,10.84533,Private room,470,1,70,2022-07-22,1.13,4,85,3,
20420187,Bøler Plass til familie -ta kontakt før bestilling,16965720,Snezana Popovic,,Østensjø,59.88146,10.84574,Entire home/apt,1400,1,6,2022-07-05,0.12,4,37,2,
20431230,3-roms Leilighet,89846186,William,,Grünerløkka,59.92176,10.78724,Entire home/apt,2500,30,20,2022-08-04,0.32,1,359,17,
20436029,88 Squaremeter apart. cent. located Oslo+balcony,126986772,Alexander,,Frogner,59.92032,10.73146,Entire home/apt,667,3,74,2021-03-03,1.23,1,43,0,
20445869,Strøken loftleilighet midt i Oslo.,66346183,Gonzalo,,Sentrum,59.91797,10.73852,Entire home/apt,2000,2,161,2022-07-31,2.64,1,5,9,
20455244,Nydelig klassisk leilighet sentralt på Frogner,12764595,Elena Angelina,,Frogner,59.91796,10.70705,Entire home/apt,1300,7,5,2022-03-23,0.12,3,357,2,
20585195,"Osloferie?  Stor, vakker leilighet på Majorstuen.",27889724,Kristin,,Frogner,59.93011,10.71989,Entire home/apt,3780,2,19,2022-09-18,0.31,1,86,6,
20610268,Super Central and Cozy Room with High Standard,75442033,Ingrid,,Grünerløkka,59.9253,10.75645,Private room,1150,4,1,2017-08-23,0.02,1,39,0,
20672060,Oslo - room only 15 min by train to Oslo Central,88823992,Hanne,,Søndre Nordstrand,59.82751,10.80153,Private room,350,2,20,2018-09-19,0.33,1,0,0,
20694124,"Walk ""EVERYWHERE""! Central apt with all you need",88178083,Eivind,,St. Hanshaugen,59.91773,10.75005,Entire home/apt,876,2,25,2022-07-10,0.41,1,0,8,
20707489,Bueautiful and fully equipped 1 bedroom in Sagene,148238088,Nina,,Sagene,59.93894,10.75776,Entire home/apt,1500,3,0,,,1,89,0,
20719080,Central design penthouse/loft w/balcony & hammock,4339807,Kristian,,Gamle Oslo,59.91372,10.76573,Private room,1528,2,16,2021-08-18,0.26,4,262,0,
20737604,"Oslo West,'Frogner-2 bedrooms/balcony & fireplace",22574680,Kirsti,,Frogner,59.92027,10.70672,Entire home/apt,1200,180,0,,,1,270,0,
20767999,"Modern, family-friendly, parking, in trendy area.",17101740,Hans Arne,,Grünerløkka,59.92513,10.7686,Entire home/apt,1900,2,9,2022-08-21,0.15,1,60,4,
20784287,Studioleilighet nærme marka,80842529,Thomas,,Vestre Aker,59.95755,10.68899,Entire home/apt,479,30,21,2022-09-09,0.34,1,208,6,
20807499,Casa Particular,6118369,Katrine,,Frogner,59.91442,10.72507,Entire home/apt,630,4,66,2022-09-07,1.08,1,0,24,
20807825,Pir 3 Exclusive Apartment Oslo City,58865973,Kevin,,Gamle Oslo,59.90093,10.75232,Entire home/apt,5786,2,27,2022-07-24,0.47,17,229,10,
20823200,Apartment in cozy neighborhood,32190596,Rachel,,Gamle Oslo,59.91112,10.78362,Entire home/apt,600,3,5,2018-06-03,0.09,1,0,0,
20881638,Nordic room with easy access from/to the Airport!,149959085,Sarah & Alex,,Grünerløkka,59.92558,10.77562,Private room,689,1,458,2022-09-07,7.49,1,138,73,
20907638,Appartment. Quiet&Nice downtown,150235535,Sofie,,Frogner,59.92109,10.73361,Entire home/apt,880,3,0,,,1,0,0,
20929131,Sagene/Bjølsen Oslo,80076664,Hanne,,Sagene,59.93905,10.76256,Entire home/apt,1157,1,12,2022-08-13,0.23,1,324,3,
