id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
10950910,Terrazza Sul Parco Luxury penthouse,56794849,Antonella,,VIII Appia Antica,41.84979,12.48167,Entire home/apt,146,1,85,2022-08-15,1.06,1,52,19,
10961012,Lovely Apartment - centrale e silenzioso,56853625,Francesca,,I Centro Storico,41.9068,12.49546,Entire home/apt,166,3,116,2022-09-04,1.47,1,274,14,
11218076,Large room in Roma Termini,23314524,Andrea,,I Centro Storico,41.89851,12.50312,Private room,90,2,178,2022-08-25,2.24,3,51,30,
11218308,Maison San Pietro,57863162,Patty,,XIII Aurelia,41.8992,12.45305,Entire home/apt,69,2,52,2020-03-06,0.66,1,0,0,
11400641,Elegante Loft basilica San Paolo,16558061,Fabrizio,,VIII Appia Antica,41.85222,12.48529,Entire home/apt,40,1,0,,,2,0,0,
11218359,Elegante appartamento vicino Fontana di Trevi,9549387,Emanuele,,I Centro Storico,41.90237,12.48692,Entire home/apt,283,3,215,2022-08-25,2.69,21,307,30,
11241825,"Cozy app. with terrace&view, secure parking u.r.",1436998,Catharine,,XIII Aurelia,41.89594,12.45406,Entire home/apt,129,2,86,2022-08-11,1.10,10,216,14,
11404157,APPARTAMENTO VISTA SU ROMA,45814800,Roberta,,IX Eur,41.80393,12.43114,Entire home/apt,270,1,0,,,1,365,0,
10975280,ST PETER VIEW,56943122,Linda,,XIII Aurelia,41.89961,12.45505,Entire home/apt,150,2,163,2022-09-11,2.14,1,149,52,CVN-002388-9
11489361,Lovenest terrace piazza di Spagna (lift-wifi-ac),60488697,Francesca,,I Centro Storico,41.90883,12.47785,Entire home/apt,140,4,173,2021-10-10,2.19,1,256,1,
11409752,"✯Close to the Spanish Steps, WIFI, A/C, 2 bedrooms",2822054,Enrico,,I Centro Storico,41.90685,12.48081,Entire home/apt,234,3,79,2022-09-10,1.04,1,338,44,CVN-002610-6
11244926,camera con bagno a Monti,34794477,Laura,,I Centro Storico,41.8962,12.49467,Private room,76,3,42,2022-08-12,0.55,3,212,1,
11410331,CENTRAL CAMPO DE FIORI APARTMENT,6935798,Sean,,I Centro Storico,41.89491,12.4721,Entire home/apt,240,1,7,2022-07-11,0.09,10,84,3,
11489886,Double | Colosseum | Garden | Vacanzaromana.org,60215047,Casa In Monti,,I Centro Storico,41.89606,12.49875,Private room,163,2,80,2022-06-30,1.01,4,63,5,
11411174,Tiber Apartment,24321109,Lina,,I Centro Storico,41.88088,12.47249,Entire home/apt,95,2,127,2022-09-09,1.61,2,83,23,ATR-002755-7
11490529,Economy double with Garden close to Colosseum,60215047,Casa In Monti,,I Centro Storico,41.89568,12.49868,Private room,138,2,279,2022-08-31,3.55,4,59,20,
11490640,Flavor of Italy,60497145,Flavor,,XV Cassia/Flaminia,42.05716,12.48799,Entire home/apt,120,5,29,2022-08-06,0.39,1,365,4,
11246520,NEW LUXURY LOFT APT - 2BD - PRATI,58553353,Nicola,,I Centro Storico,41.90781,12.46357,Entire home/apt,220,4,71,2022-07-27,0.92,1,266,10,
11247106,Single room San Daniele Bundi House Colosseo,58450512,San Daniele,,I Centro Storico,41.89386,12.48971,Private room,34,2,10,2020-10-07,0.15,3,0,0,
11247165,Triple room San Daniele Bundi House Colosseo,58450512,San Daniele,,I Centro Storico,41.89386,12.48971,Private room,65,2,2,2018-11-14,0.03,3,0,0,
11412078,Apartment between Coliseum and Termini Station,59916552,Alberto,,I Centro Storico,41.89088,12.50745,Entire home/apt,88,2,51,2019-06-27,0.68,5,0,0,5774
11688962,DELUXE double room IN THE HEART OF ROME,26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Private room,129,5,22,2022-05-30,0.30,9,337,8,
11689806,A PLUS Roma superb flat+parking nearTrevi Fountain,26296779,Lucrezia,,I Centro Storico,41.90268,12.49023,Entire home/apt,666,2,13,2022-08-22,0.18,9,332,3,
11490868,Cozy Apartment steps from Vatican,58997490,Claudia,,I Centro Storico,41.9096,12.45915,Entire home/apt,197,1,8,2021-10-30,0.12,4,48,1,
11414292,casa metroC policlinico università tor vergata,33995489,Simone,,VI Roma delle Torri,41.85997,12.62182,Entire home/apt,37,1,3,2016-06-02,0.04,3,264,0,
11690438,Classic Room Acquedotto Claudio Self,26296779,Lucrezia,,I Centro Storico,41.90238,12.49005,Private room,109,3,12,2022-06-08,0.92,9,334,8,
11415524,罗马李阿姨家庭旅馆 Termini火车站附近房间 1,59929646,Xiuying,,I Centro Storico,41.89571,12.50464,Private room,58,1,43,2020-01-05,0.56,4,0,0,
11691267,BEST LOCATION IN ROME- Superior room at A STAR INN,26296779,Lucrezia,,I Centro Storico,41.90242,12.4901,Private room,119,5,6,2022-05-18,0.09,9,337,4,
11494497,Cozy two rooms apartment in central Rome,24193159,Alessandro,,I Centro Storico,41.91626,12.45801,Entire home/apt,70,5,219,2022-08-20,2.83,2,132,5,
11495251,Circo Massimo/Colosseo/St Stephen's school  for 4,1944,Antonella,,I Centro Storico,41.88167,12.48603,Entire home/apt,110,3,47,2022-07-31,0.61,8,224,10,
11417696,NEW&MODERN ROOM IN TRASTEVERE ROME CENTER,59953925,Ludovica,,I Centro Storico,41.88723,12.46705,Private room,87,1,108,2022-08-21,1.39,1,116,38,
11500866,B&B Da Molly,58861247,Alessia,,IX Eur,41.82556,12.49099,Hotel room,80,1,16,2022-06-18,0.20,2,314,10,
11501637,Il sole a Trastevere,60581685,Adelaida,,XII Monte Verde,41.87526,12.46846,Entire home/apt,88,3,148,2022-09-03,1.88,1,174,17,
11692423,Casa Gentile Vatican Apartment,62125195,Samantha,,I Centro Storico,41.91302,12.44848,Entire home/apt,62,1,76,2018-12-21,1.04,1,254,0,
11417873,b&b and bike al Pigneto,59761294,Fiorella,,V Prenestino/Centocelle,41.89301,12.52947,Private room,50,2,49,2020-01-03,0.62,4,246,0,
11692792,The bookshelf,62122671,Francesca,,I Centro Storico,41.8886,12.47438,Entire home/apt,147,3,154,2022-09-05,2.01,1,157,27,
11502783,The Garden City Apartment,3722193,Stefano,,III Monte Sacro,41.93585,12.53581,Entire home/apt,60,2,4,2016-07-27,0.05,1,0,0,
11425499,Apt with balcony at the Pantheon,1355106,Giuseppe,,I Centro Storico,41.89702,12.47779,Entire home/apt,117,3,95,2022-08-08,1.21,18,285,51,
11704359,Easylife Renovaded Apartment 4 rooms 3° P Rome,62215813,Vincenzo,,VII San Giovanni/Cinecittà,41.88347,12.50869,Entire home/apt,90,1,112,2022-08-28,1.44,2,58,4,
11428081,Roma a due passi da S. Pietro (T),59144891,Anna Paola,,XIII Aurelia,41.89458,12.43055,Private room,555,1,77,2022-08-25,1.00,4,314,13,
11706018,Modern Living in a Bright Split-Level Suite,62223772,Solares,,I Centro Storico,41.89606,12.47825,Private room,389,1,12,2019-09-06,0.15,6,296,0,
11505292,Modern BnB in the heart of Rome,7269472,Emilio,,XII Monte Verde,41.87452,12.44541,Entire home/apt,76,3,112,2022-05-02,1.41,1,254,3,
11428391,Apt between Pantheon and Navona,1355106,Giuseppe,,I Centro Storico,41.89712,12.47571,Entire home/apt,99,3,224,2022-08-25,2.81,18,149,54,
11507164,Spacious apartment near Colosseum,5494970,Branka,,I Centro Storico,41.89601,12.49345,Entire home/apt,167,3,23,2022-08-31,0.32,7,305,8,
11428431,Roma a due passi da S. Pietro (TN),59144891,Anna Paola,,XIII Aurelia,41.89636,12.42914,Private room,555,1,74,2022-08-24,0.96,4,282,10,
11508812,Familiy Apartment steps from Vatican,58997490,Claudia,,I Centro Storico,41.90803,12.45912,Entire home/apt,242,1,36,2022-07-04,0.46,4,16,1,
11710388,Light Filled Studio with Breathtaking City View,62223772,Solares,,I Centro Storico,41.89606,12.47825,Private room,315,1,43,2019-04-13,0.55,6,311,0,
11711924,History Meets Contemporary Luxury & Best Location,62223772,Solares,,I Centro Storico,41.89606,12.47825,Private room,338,1,30,2018-07-12,0.39,6,299,0,
11432641,STANZA DEL SOLE,47698275,Roberto,,VII San Giovanni/Cinecittà,41.88267,12.51083,Private room,71,3,127,2022-07-24,1.62,3,332,18,
11509515,WFP-FAO-ICCROM-BIOVERSITY  cute private room,1944,Antonella,,XI Arvalia/Portuense,41.84869,12.45014,Private room,35,30,3,2021-12-20,0.05,8,195,1,
11432839,Residence Carpe Diem,26518591,Elena,,IV Tiburtina,41.95698,12.63421,Entire home/apt,85,3,0,,,1,0,0,
11514759,Confortevole appartamento nel centro di Roma,24193159,Alessandro,,I Centro Storico,41.91617,12.45829,Entire home/apt,70,5,262,2022-05-31,3.33,2,156,13,
11712648,Baroque meets contemporary design by the Pantheon,62223772,Solares,,I Centro Storico,41.89606,12.47825,Private room,365,1,2,2016-09-15,0.03,6,296,0,
11439088,Suite Banchi Vecchi,9347481,Alessandro,,I Centro Storico,41.89685,12.46714,Entire home/apt,305,1,43,2022-08-15,0.55,9,304,18,
11516653,WONDERFUL ENSUITE BEDROOM +BALCONY,14068835,Francesca,,IX Eur,41.82308,12.4851,Private room,90,1,0,,,1,0,0,
11450699,Bright  and charming Home in Rione Monti-Colosseum,15176870,Marida,,I Centro Storico,41.89632,12.49045,Entire home/apt,1000,1,37,2020-03-02,0.51,11,0,0,CIR 9014
11529021,Double/Twin Room Balcony Vatican City Rome,57278425,B&B Vatican Luxury Rooms,,I Centro Storico,41.91514,12.45371,Private room,219,1,4,2021-02-06,0.10,6,316,0,
11713291,"Domus Solis Saint Peter, Suite 3, front Vatican",57529295,"Simone, Francesca&Alessia",,I Centro Storico,41.90759,12.45809,Private room,190,2,1,2016-05-24,0.01,21,67,0,
11452051,Petrus Vaticano - New Apartment,60211675,Claudia,,XIII Aurelia,41.89898,12.45001,Entire home/apt,108,1,323,2022-09-11,4.11,5,301,45,2201
11452355,Luxury triple room close to Colosseum with Garden,60215047,Casa In Monti,,I Centro Storico,41.89582,12.49865,Private room,182,2,30,2021-09-17,0.38,4,56,1,
11714470,CAMPO DE FIORI PENTHOUSE APARTMENT,62082327,Giacomo,,I Centro Storico,41.89816,12.47127,Entire home/apt,142,2,38,2022-08-22,0.50,13,316,18,
11714928,cool flat  for 6 people !!!,28621430,Giuseppe,,IV Tiburtina,41.9081,12.53731,Entire home/apt,250,1,1,2016-04-22,0.01,4,365,0,
11529046,B&B COLONNA LUXURY SUITES,60799291,Francesco,,I Centro Storico,41.91054,12.46837,Private room,130,1,27,2019-06-09,0.34,3,134,0,
11529620,AMOR VITAE Exclusive Charming House,9602300,Vinx,,I Centro Storico,41.89736,12.50105,Entire home/apt,121,4,109,2022-06-17,1.39,1,271,15,
11452606,By the charming Piazza Navona,59020172,Alessandra,,I Centro Storico,41.90033,12.46732,Entire home/apt,266,3,136,2022-08-11,1.77,5,295,16,
11452940,Roma Trastevere,38538828,Maria,,I Centro Storico,41.88851,12.47505,Entire home/apt,122,3,84,2022-08-04,1.26,2,274,31,
11535600,"Appartamento al Vaticano ""Roxolana""",16658898,Basilio,,XIII Aurelia,41.89552,12.45051,Entire home/apt,115,1,36,2022-08-21,0.46,1,291,26,
11716229,Casa Vacanze sicali al vaticano,62293409,Simone E Francesca,,I Centro Storico,41.90952,12.45257,Entire home/apt,80,2,32,2022-08-27,0.66,1,309,18,
11457381,"Vittorino House, Camera Arancio",50970739,Paola,,II Parioli/Nomentano,41.92086,12.51883,Hotel room,61,1,19,2019-10-10,0.24,2,0,0,
11536543,La Casina Vaticana apartment 2 camere 2 bagni,60861238,Gianluca,,I Centro Storico,41.90914,12.4573,Entire home/apt,250,30,0,,,1,283,0,QA/2019/4638 del 28/01/2019
11465661,regola terrace,48047718,Memi,,I Centro Storico,41.89425,12.47394,Entire home/apt,120,3,100,2022-08-19,1.28,2,167,14,ATR0065032
11536731,B&S Suite Colosseum,60862615,Cristian,,I Centro Storico,41.89763,12.49478,Entire home/apt,112,2,134,2022-08-22,1.78,4,125,30,CVI-000984-4
11724921,ARCHIMEDE FLAT,14550058,Edoardo,,II Parioli/Nomentano,41.92235,12.47844,Entire home/apt,140,1,4,2020-03-03,0.05,1,346,0,
11725646,Castel Sant'angelo Loft,6916445,Simone,,I Centro Storico,41.90053,12.4679,Entire home/apt,118,3,270,2022-09-06,3.44,6,230,40,
11467033,Fish Home WiFi AC,60325907,Francesco E Fabiana,,VII San Giovanni/Cinecittà,41.86764,12.52512,Entire home/apt,85,2,151,2019-03-30,1.93,2,0,0,
11727456,2 Passi al Colosseo B&B Corallo,51498148,Alessandro,,I Centro Storico,41.89418,12.49004,Private room,170,2,0,,,3,80,0,
11538938,Home Navona,43247632,Giuliana,,I Centro Storico,41.8991,12.47192,Entire home/apt,138,2,112,2022-09-06,1.42,1,240,17,
11541020,Le Grazie a Trastevere,2988389,Luca,,I Centro Storico,41.88866,12.47357,Entire home/apt,250,3,106,2022-07-30,1.35,2,178,6,
11468252,❤️Spacious classy bedroom&bathroom  just X girls❤️,60332612,Gaia,,XV Cassia/Flaminia,41.94531,12.45853,Private room,43,1,19,2019-10-23,0.25,3,40,0,
11541171,Triple Room Vatican City,57278425,B&B Vatican Luxury Rooms,,I Centro Storico,41.91514,12.45371,Private room,243,1,2,2021-11-07,0.04,6,305,1,
11729043,apartment Rome St Peter,56605135,Federica,,I Centro Storico,41.90055,12.45635,Entire home/apt,99,2,144,2022-05-17,1.84,1,339,8,
11469018,Double room- conca d'oro Metro B,60337809,Fabrizia,,III Monte Sacro,41.9443,12.51548,Private room,31,1,35,2019-10-26,0.44,2,223,0,
11541751,NEW!+6 Pers/Next to Metro@5min Vatican-St Peter,60891737,Nicolo J.,,XIII Aurelia,41.89729,12.4357,Entire home/apt,120,1,342,2022-08-24,4.31,2,272,42,
11470044,Double Room w/ Bathroom Inside - Center of Rome,59732905,Fabiana,,XIII Aurelia,41.89451,12.438,Entire home/apt,65,1,200,2022-09-08,2.55,4,0,9,
11729484,Vatican Dolce Vita,62385165,Aisha,,I Centro Storico,41.91033,12.45851,Entire home/apt,300,1,228,2022-09-07,2.92,1,330,35,
11471092,Jubilee 1 Apartment in Rome Vatican,43666664,Francesca,,I Centro Storico,41.9131,12.45971,Entire home/apt,82,2,127,2022-07-30,1.63,3,296,21,
11543713,Accogliente Appartamento nel Cuore del Rione Monti,60905384,Alessandro,,I Centro Storico,41.89706,12.49754,Entire home/apt,89,3,217,2022-08-05,2.77,1,26,25,
11543746,ROOM IN A SHARING APARTMENT,51292502,Michela,,II Parioli/Nomentano,41.92116,12.52033,Private room,25,3,0,,,3,0,0,
11471140,Beautiful Colosseum Apt,1344697,Riccardo,,I Centro Storico,41.88935,12.49421,Entire home/apt,133,3,150,2022-08-17,1.90,1,220,26,
11549607,Lovely studio in lively and authentic neighborhood,45537591,Alessandra,,V Prenestino/Centocelle,41.89114,12.52537,Entire home/apt,76,3,145,2022-08-21,1.84,2,201,27,CIU: ATR-005889-9 CIR: 107
11730542,Casa SveJa Roma zona San Giovanni,62392161,Margherita,,VII San Giovanni/Cinecittà,41.87648,12.50685,Entire home/apt,89,1,20,2022-08-14,0.25,1,281,6,
11471781,HAPPY TRASTEVERE,26156972,Caterina,,I Centro Storico,41.88795,12.47576,Entire home/apt,270,2,109,2022-07-12,1.38,1,330,1,
11731431,Deluxe Suite Vaticano vista Cupola,61052457,Irina,,I Centro Storico,41.90936,12.46097,Private room,184,1,3,2022-04-19,0.04,14,325,1,
11551411,B&B Vacanze a Roma - Double Room,60766127,Vacanze A Roma,,XI Arvalia/Portuense,41.87044,12.46789,Private room,70,1,14,2021-11-09,0.40,3,0,3,
11472006,"Porta Latina Suite,Private Apartment Rome's Center",60359188,Niccolò,,VII San Giovanni/Cinecittà,41.87574005126953,12.504300117492676,Entire home/apt,113,1,149,2022-09-09,1.97,1,303,4,
11557066,SMART FLAT NEAR VIA VENETO,48767393,Adriana,,I Centro Storico,41.90923,12.49578,Entire home/apt,70,3,0,,,1,0,0,
11732847,Nel cuore di Roma,62407242,Vincenzo,,I Centro Storico,41.88097,12.47697,Entire home/apt,65,2,51,2021-07-04,0.66,1,221,0,
11472656,Jubilee 2 Apartment in Rome Vatican,43666664,Francesca,,I Centro Storico,41.9145,12.45462,Entire home/apt,88,2,166,2022-09-08,2.15,3,320,20,
11737046,Piramide splendida camera matrimoniale,3433597,Barbara,,VIII Appia Antica,41.8716,12.48174,Private room,90,1,1,2022-07-22,0.57,4,327,1,
11474960,Roma Your Holiday house with Private Garden,59761294,Fiorella,,V Prenestino/Centocelle,41.89068,12.53089,Entire home/apt,90,3,102,2020-02-22,1.31,4,228,0,
11747536,B&B Saint Peter Luxury Room,61052457,Irina,,I Centro Storico,41.90936,12.46097,Private room,75,1,35,2022-08-09,0.45,14,313,9,
11557705,Baullari Terrace | In Campo de' Fiori,368565,Andrea,,I Centro Storico,41.89738,12.47358,Entire home/apt,224,3,229,2022-08-28,3.01,3,265,59,ATR-001598-2
11475275,Appartamento su due livelli,60339168,Anne Marina,,X Ostia/Acilia,41.74823,12.35533,Entire home/apt,43,1,111,2022-09-10,1.44,1,58,22,3462115711
11558285,Casa Aurea Roma,61042776,Franca,,VII San Giovanni/Cinecittà,41.88422,12.51009,Entire home/apt,55,4,144,2022-08-11,1.84,1,278,23,
11750364,Superior Room B&B San Pietro,61052457,Irina,,I Centro Storico,41.90936,12.46097,Private room,175,1,47,2022-07-10,0.61,14,342,19,
11476934,Lucky Domus Appio,13905918,Patrizia,,VII San Giovanni/Cinecittà,41.87621,12.52508,Entire home/apt,152,1,5,2022-07-28,0.92,2,112,5,
11751630,Piramide splendido appartamento,3433597,Barbara,,VIII Appia Antica,41.87296,12.47951,Entire home/apt,290,1,4,2019-11-10,0.08,4,307,0,
11753603,Mastro Gastone,57537304,Gabriele,,I Centro Storico,41.91612,12.45611,Entire home/apt,94,1,0,,,1,358,0,
11558320,ARRIVEDERCI ROMA Delve into the Delights of Rome,42837412,Clo,,XIII Aurelia,41.89687,12.45731,Entire home/apt,124,3,157,2022-07-28,2.01,2,311,26,QA/2015/21460
11563521,Luxury Trevi Apartment,761827,Dorotea,,I Centro Storico,41.90232,12.48348,Entire home/apt,302,3,43,2022-08-27,0.55,21,233,24,
11478392,Singola San Giovanni,59916279,Luisa,,I Centro Storico,41.88687,12.50773,Private room,39,2,37,2022-08-08,0.47,1,254,9,
11564699,Anice Guesthouse,61086237,Rose  Francesco,,V Prenestino/Centocelle,41.89464,12.55771,Private room,55,1,0,,,3,40,0,
11564770,Anice b&b,61086237,Rose  Francesco,,V Prenestino/Centocelle,41.89353,12.55806,Private room,44,1,5,2016-10-30,0.06,3,315,0,QA/2019/14787
11753700,Il giardino pensile-Tomba di Nerone-Roma,53429998,Simo,,XV Cassia/Flaminia,41.96272,12.4475,Private room,26,1,1,2017-05-27,0.02,1,0,0,
11483695,Vatican Luxury Suites Apartment 2,58997490,Claudia,,I Centro Storico,41.90803,12.45751,Entire home/apt,164,1,24,2022-08-09,0.31,4,51,1,
11756453,Lux flat/great view/Vatican area,62559424,Sem,,I Centro Storico,41.90404,12.44741,Entire home/apt,174,3,131,2022-08-26,1.67,1,259,38,
11564787,Anice Guesthouse,61086237,Rose  Francesco,,V Prenestino/Centocelle,41.89371,12.55613,Private room,55,1,5,2022-07-14,0.06,3,315,2,
11565085,TREVI FOUNTAIN from your window !!!,57376982,Francesca,,I Centro Storico,41.90006,12.48302,Entire home/apt,252,3,91,2022-08-22,1.17,11,90,17,
11486568,Santonofrio Bronze Between Trastevere and St. Peter,25635796,Marco Valerio,,I Centro Storico,41.89901,12.46208,Entire home/apt,120,2,102,2022-09-04,1.35,5,328,7,RM030147
11759057,Nice room 20min Rome center,61518906,Francesca,,V Prenestino/Centocelle,41.88076,12.56306,Private room,27,1,0,,,1,0,0,
11486926,"Near to the Vatican, restyling 2016",45009050,Adriano,,I Centro Storico,41.90338,12.44667,Entire home/apt,120,2,8,2022-07-30,0.18,2,47,5,
11769476,Spanish Steps Gea Apartment,54381565,Marco,,I Centro Storico,41.90656,12.47824,Entire home/apt,184,2,174,2022-07-25,2.48,1,61,13,CVI0005513
11566494,Your private relaxing room,48805022,Maurizio,,III Monte Sacro,41.94565,12.53217,Private room,25,1,0,,,1,0,0,
11566495,Just 200 meters from SPANISH STEPS!,57376982,Francesca,,I Centro Storico,41.9052,12.48079,Entire home/apt,340,3,40,2022-07-21,0.52,11,280,1,
11489135,The CEDRO terrace in the heart of Rome's  center.,60486856,Anastasia,,II Parioli/Nomentano,41.89735,12.51319,Entire home/apt,160,3,194,2022-08-05,2.46,1,320,20,
11567766,Lussuoso appartamento votato al relax e alla convivialità,382155,Michele,,VII San Giovanni/Cinecittà,41.86316,12.54984,Entire home/apt,187,3,43,2022-03-02,0.56,11,301,1,
11770320,noHiPSTER  Maison Rame,16470263,Emiliano,,IV Tiburtina,41.89927,12.53799,Entire home/apt,69,1,260,2022-07-29,3.30,4,335,17,
11772096,Colosseo Loft Flavia,12605749,Matteo,,I Centro Storico,41.88996,12.49861,Entire home/apt,115,2,542,2022-09-04,6.86,4,317,41,
11916722,La casetta nel cortile Blu,63582538,Lorenzo,,V Prenestino/Centocelle,41.88937,12.52535,Entire home/apt,44,5,224,2022-07-27,2.90,4,31,15,
11773329,La Perla Rara.  Your romantic honeymoon in Rome near Vatican,21559610,Franco,,I Centro Storico,41.9077,12.45673,Entire home/apt,149,14,103,2021-10-31,1.44,1,137,2,CIU Struttura Ricettiva :     CVI-000715-5
11567836,BOCCACCIO APT with Balcony,16280286,Andrea,,I Centro Storico,41.9026,12.48727,Entire home/apt,80,2,27,2020-08-19,0.34,14,307,0,
11917147,Collection Spanish Steps Balcony Apartment,13766340,Andreas,,I Centro Storico,41.90931,12.47768,Entire home/apt,173,3,239,2022-08-24,3.04,36,53,45,12479
11577579,Sweet&Cozy Colosseum apt,61200095,William,,I Centro Storico,41.89058,12.49415,Entire home/apt,212,2,227,2022-09-07,2.88,2,287,27,
11919725,Casa Vacanze Savillum,61779934,Lorenzo,,XIII Aurelia,41.89859,12.45335,Entire home/apt,106,3,202,2022-09-11,2.57,1,291,47,CVN-004843-7
11578127,Private terrace close Piazza Navona,7473669,Sara,,I Centro Storico,41.89922,12.46896,Entire home/apt,318,3,60,2022-08-21,0.76,12,261,17,
11775650,Best apartment near Vatican,46466049,Lorenzo,,I Centro Storico,41.91426,12.45395,Entire home/apt,103,2,107,2022-08-14,1.36,1,325,29,QD/2016/10682
11921218,J&B Bed&Breakfast,63616110,Carmela,,VII San Giovanni/Cinecittà,41.86663,12.53975,Private room,41,1,36,2022-08-08,0.52,1,5,6,QD/2016/8997
11784564,Castello Suites 2,474612,Anna,,I Centro Storico,41.904,12.46235,Entire home/apt,150,3,39,2022-07-28,0.50,1,335,14,
11578480,The Liberty Flat w/ balcony near Piazza Del Popolo,61208032,Melissa,,I Centro Storico,41.90729,12.47178,Entire home/apt,430,3,34,2022-07-31,0.44,1,309,6,
11578879,Loft Fashion House in Garbatella,6056018,Morgana,,VIII Appia Antica,41.86282,12.48064,Entire home/apt,118,2,78,2022-07-16,0.99,3,329,11,
11921588,nineteen room Rome -Re di Roma-,63116110,Nicola,,VII San Giovanni/Cinecittà,41.87875,12.51361,Private room,31,1,22,2017-06-09,0.29,3,43,0,
11581447,AMAZING VIEW over St. PETER's DOME!,3101013,Guido,,I Centro Storico,41.9086,12.4526,Entire home/apt,115,3,14,2022-07-18,0.18,7,315,1,CVN-003218-2
11785773,Rome Attic - Mauro's Flat,62763335,Mauro,,II Parioli/Nomentano,41.93359,12.51966,Entire home/apt,140,5,22,2017-08-12,0.28,1,0,0,
11931243,Best Choice for Families/Groups(Termini&Colosseum),13746240,Josette And Nino,,I Centro Storico,41.895123,12.506637,Entire home/apt,128,2,142,2022-08-27,1.82,3,307,23,Comune Roma QD/2016/14223 - Regione Lazio CISE12363
11583833,Spagnoli studio apartment: Up to 4,2405376,Lorenzo,,I Centro Storico,41.90083,12.47695,Entire home/apt,150,3,1,2018-10-02,0.02,43,317,0,
11932035,Just 2 min. from ST. PETER'S SQUARE,63336333,Alex,,I Centro Storico,41.90726,12.45828,Entire home/apt,147,3,23,2022-08-23,0.43,10,301,14,CVN-004750-4
11788438,"Chic, Modern Apartment in the Vatican area",48763001,Sara,,XIII Aurelia,41.89669,12.43154,Entire home/apt,95,3,287,2022-09-06,3.71,1,248,46,
11932073,A casa di Mari,30226858,Mariangela,,VII San Giovanni/Cinecittà,41.87941,12.51496,Private room,24,7,10,2022-03-11,0.13,1,250,1,
11584659,Roman Forum Apartment - The Heart of Rome,7144811,Alice,,I Centro Storico,41.89092,12.48262,Entire home/apt,172,2,101,2022-09-02,1.29,2,309,12,
11936679,Tom's House (Vatican holiday house),63722945,Alessia,,XIV Monte Mario,41.9085,12.44143,Entire home/apt,70,1,23,2022-09-10,0.32,2,281,6,CVN-005088-9
11585754,Farnese Charming Apartment,2405376,Lorenzo,,I Centro Storico,41.89431,12.47255,Entire home/apt,312,3,30,2022-09-01,0.40,43,267,10,
11585894,Terrazze Navona,88228,Vincenzo,,I Centro Storico,41.90084,12.46909,Private room,149,1,5,2021-11-04,0.08,4,299,1,
11788657,Vaticano suite classica,29588120,Antonella,,I Centro Storico,41.90907,12.46429,Private room,149,1,16,2022-08-15,0.27,10,365,15,
11788816,Monteverde Roma Park,62781528,Urbano,,XII Monte Verde,41.86352,12.44667,Entire home/apt,56,3,18,2019-03-24,0.27,1,0,0,
11937423,"Casa vacanze ""Il liquidambar""",63726737,Roberta,,XV Cassia/Flaminia,42.033,12.47476,Entire home/apt,60,2,2,2019-05-24,0.04,2,131,0,QA/2019/68571
11794505,Stanza in trilocale + parcheggio,62211275,Carlo,,IV Tiburtina,41.91386,12.56803,Private room,20,3,29,2020-03-09,0.41,1,223,0,
11588415,B&B room with private bath in Roma al Pigneto,59761294,Fiorella,,V Prenestino/Centocelle,41.89389,12.53047,Private room,60,2,64,2020-01-24,0.82,4,238,0,
11590562,Colosseo/FAO/St Stephen's school apt sleeps 4,1944,Antonella,,I Centro Storico,41.882507,12.48486,Entire home/apt,120,3,72,2022-07-25,0.95,8,219,17,
11937580,La Locanda,35413096,Angela,,VII San Giovanni/Cinecittà,41.86785,12.52467,Entire home/apt,70,5,5,2016-10-15,0.06,1,254,0,
11596627,Elegante monolocale di lusso,31129468,Simona,,XV Cassia/Flaminia,41.94916,12.44816,Entire home/apt,100,6,10,2022-03-08,0.13,1,297,3,
11796926,罗马李阿姨家庭旅馆 Termini火车站附近房间 2,59929646,Xiuying,,I Centro Storico,41.89439,12.50709,Private room,58,1,66,2020-02-02,0.85,4,0,0,
11940896,COSY ROOM IN PIGNETO,14850259,Valentina,,V Prenestino/Centocelle,41.88765,12.52905,Private room,33,2,30,2019-10-26,0.38,1,11,0,
11598506,Maison Cavalleggeri,61365838,Andrea,,XIII Aurelia,41.90024,12.45457,Entire home/apt,243,1,18,2022-08-14,0.23,1,136,2,CVI-000423-1
11946137,I Melograni Roma zona San Pietro,63785865,Lorenzo,,I Centro Storico,41.91178,12.45248,Entire home/apt,50,2,74,2020-01-03,0.95,1,8,0,
11805130,Double Room B&B San Pietro,61052457,Irina,,I Centro Storico,41.90936,12.46097,Private room,162,1,3,2016-10-14,0.04,14,340,0,
11946175,Roma Fontana di Trevi Campidoglio,2480976,Fulvia,,I Centro Storico,41.89312,12.48117,Entire home/apt,90,5,5,2021-11-03,0.06,4,314,1,
11808930,Navona X Te Attico,29380117,Evelyn,,I Centro Storico,41.90128,12.47234,Entire home/apt,100,15,100,2022-04-25,1.29,1,0,4,
11601002,La tua casa a roma! Nuova e comoda!,61377973,Claudio,,II Parioli/Nomentano,41.91933,12.52572,Entire home/apt,120,2,21,2021-07-14,0.27,1,11,0,
